    32.375 3.105202295e-45
      32.5 3.004124481e-45
    32.625 6.199303027e-45
     32.75 9.394481572e-45
    32.875 1.12441113e-44
        33 1.309374103e-44
    33.125 1.619778355e-44
     33.25 1.930182607e-44
    33.375 2.456063448e-44
      33.5 2.981944289e-44
    33.625 3.888103054e-44
     33.75 4.794261818e-44
    33.875 6.393656376e-44
        34 7.993050934e-44
    34.125 1.09079571e-43
     34.25 1.382286326e-43
    34.375 1.936551237e-43
      34.5 2.490816147e-43
    34.625 3.606839455e-43
     34.75 4.722862764e-43
    34.875 7.158022835e-43
        35 9.593182906e-43
    35.125 1.558427057e-42
     35.25 2.157535823e-42
    35.375 3.511422704e-42
      35.5 4.865309585e-42
    35.625 9.007687129e-42
     35.75 1.315006467e-41
    35.875 6.27817849e-41
        36 1.124135051e-40
    36.125 1.166182082e-40
     36.25 1.208229114e-40
    36.375 6.678366102e-41
      36.5 1.274441067e-41
    36.625 8.605995377e-42
     36.75 4.467580085e-42
    36.875 3.18624525e-42
        37 1.904910416e-42
    37.125 1.357403705e-42
     37.25 8.098969936e-43
    37.375 5.957088721e-43
      37.5 3.815207505e-43
    37.625 2.870067107e-43
     37.75 1.924926709e-43
    37.875 1.472869134e-43
        38 1.02081156e-43
    38.125 7.917575311e-44
     38.25 5.627035027e-44
    38.375 4.415033491e-44
      38.5 3.203031956e-44
    38.625 2.539646591e-44
     38.75 1.876261227e-44
    38.875 1.503103173e-44
        39 1.129945119e-44
    39.125 6.010322947e-45
     39.25 7.211947053e-46
    39.375 7.066483919e-46
      39.5 6.921020785e-46
    39.625 6.784313282e-46
     39.75 6.647605778e-46
    39.875 6.519174474e-46
        40 6.39074317e-46
    40.125 6.27017304e-46
     40.25 6.149602911e-46
    40.375 6.036547156e-46
      40.5 5.9234914e-46
    40.625 5.817678284e-46
     40.75 5.711865168e-46
    40.875 5.613109046e-46
        41 5.514352925e-46
    41.125 5.422571209e-46
     41.25 5.330789493e-46
    41.375 5.246028256e-46
      41.5 5.161267019e-46
    41.625 5.083739504e-46
     41.75 5.00621199e-46
    41.875 4.9363568e-46
        42 4.866501609e-46
    42.125 4.805071682e-46
     42.25 4.743641754e-46
    42.375 4.691842788e-46
      42.5 4.640043823e-46
    42.625 4.599754392e-46
     42.75 4.559464961e-46
    42.875 4.533595973e-46
        43 4.507726985e-46
    43.125 4.500827628e-46
     43.25 4.49392827e-46
    43.375 4.513246505e-46
      43.5 4.53256474e-46
    43.625 4.589987923e-46
     43.75 4.647411106e-46
    43.875 4.763212112e-46
        44 4.879013118e-46
    44.125 4.99725671e-46
     44.25 5.115500302e-46
    44.375 5.3133481e-46
      44.5 5.511195898e-46
    44.625 5.860712572e-46
     44.75 6.210229246e-46
    44.875 6.862765478e-46
        45 7.515301709e-46
    45.125 8.879379498e-46
     45.25 1.024345729e-45
    45.375 1.376787593e-45
      45.5 1.729229458e-45
    45.625 3.161831629e-45
     45.75 4.5944338e-45
    45.875 3.723105819e-44
        46 6.986768259e-44
    46.125 4.314841365e-44
     46.25 1.642914471e-44
    46.375 9.640518143e-45
      46.5 2.851891572e-45
    46.625 2.058801129e-45
     46.75 1.265710686e-45
    46.875 1.025355099e-45
        47 7.849995121e-46
    47.125 6.807965985e-46
     47.25 5.765936849e-46
    47.375 5.215900028e-46
      47.5 4.665863207e-46
    47.625 4.339773621e-46
     47.75 4.013684034e-46
    47.875 3.797486044e-46
        48 3.581288054e-46
    48.125 3.408156041e-46
     48.25 3.235024029e-46
    48.375 3.090187809e-46
      48.5 2.945351589e-46
    48.625 2.84228065e-46
     48.75 2.739209711e-46
    48.875 2.662729588e-46
        49 2.586249466e-46
    49.125 2.527379904e-46
     49.25 2.468510342e-46
    49.375 2.421717263e-46
      49.5 2.374924184e-46
    49.625 2.336680773e-46
     49.75 2.298437361e-46
    49.875 2.266432063e-46
        50 2.234426764e-46
    50.125 2.207108736e-46
     50.25 2.179790707e-46
    50.375 2.156099541e-46
      50.5 2.132408375e-46
    50.625 2.111608498e-46
     50.75 2.090808622e-46
    50.875 2.072385253e-46
        51 2.053961884e-46
    51.125 2.03755432e-46
     51.25 2.021146756e-46
    51.375 2.006504967e-46
      51.5 1.991863178e-46
    51.625 1.978819361e-46
     51.75 1.965775544e-46
    51.875 1.954225583e-46
        52 1.942675621e-46
    52.125 1.932567328e-46
     52.25 1.922459034e-46
    52.375 1.913785266e-46
      52.5 1.905111498e-46
    52.625 1.897907005e-46
     52.75 1.890702512e-46
    52.875 1.885043877e-46
        53 1.879385242e-46
    53.125 1.87539368e-46
     53.25 1.871402117e-46
    53.375 1.8692492e-46
      53.5 1.867096283e-46
    53.625 1.867012984e-46
     53.75 1.866929685e-46
    53.875 1.869219463e-46
        54 1.871509241e-46
    54.125 1.876566347e-46
     54.25 1.881623453e-46
    54.375 1.889058916e-46
      54.5 1.896494378e-46
    54.625 1.908926683e-46
     54.75 1.921358987e-46
    54.875 1.938562416e-46
        55 1.955765846e-46
    55.125 1.978874727e-46
     55.25 2.001983609e-46
    55.375 2.032495877e-46
      55.5 2.063008146e-46
    55.625 2.10292549e-46
     55.75 2.142842834e-46
    55.875 2.1948765e-46
        56 2.246910165e-46
    56.125 2.314789426e-46
     56.25 2.382668686e-46
    56.375 2.471613965e-46
      56.5 2.560559244e-46
    56.625 2.678026902e-46
     56.75 2.795494559e-46
    56.875 2.952384587e-46
        57 3.109274614e-46
    57.125 3.252423727e-46
     57.25 3.395572839e-46
    57.375 3.570916071e-46
      57.5 3.746259303e-46
    57.625 3.982896347e-46
     57.75 4.219533391e-46
    57.875 4.548814334e-46
        58 4.878095277e-46
    58.125 5.354558082e-46
     58.25 5.831020887e-46
    58.375 6.556564342e-46
      58.5 7.282107796e-46
    58.625 8.4657082e-46
     58.75 9.649308603e-46
    58.875 1.177762574e-45
        59 1.390594288e-45
    59.125 1.834276255e-45
     59.25 2.277958222e-45
    59.375 3.468222671e-45
      59.5 4.658487121e-45
    59.625 1.01472375e-44
     59.75 1.563598789e-44
    59.875 4.200425823e-43
        60 8.244491766e-43
    60.125 4.265718781e-43
     60.25 2.869457966e-44
    60.375 1.736367607e-44
      60.5 6.032772482e-45
    60.625 4.307940843e-45
     60.75 2.583109204e-45
    60.875 2.020737163e-45
        61 1.458365122e-45
    61.125 1.20807167e-45
     61.25 9.577782178e-46
    61.375 8.252889943e-46
      61.5 6.927997708e-46
    61.625 6.143978884e-46
     61.75 5.35996006e-46
    61.875 4.858342864e-46
        62 4.356725668e-46
    62.125 4.016659808e-46
     62.25 3.676593949e-46
    62.375 3.435490419e-46
      62.5 3.19438689e-46
    62.625 3.017220469e-46
     62.75 2.840054048e-46
    62.875 2.705995582e-46
        63 2.571937116e-46
    63.125 2.432367683e-46
     63.25 2.29279825e-46
    63.375 2.182164786e-46
      63.5 2.071531322e-46
    63.625 1.987532438e-46
     63.75 1.903533554e-46
    63.875 1.838736611e-46
        64 1.773939667e-46
    64.125 1.723233491e-46
     64.25 1.672527315e-46
    64.375 1.63232178e-46
      64.5 1.592116245e-46
    64.625 1.559842956e-46
     64.75 1.527569666e-46
    64.875 1.501361262e-46
        65 1.475152858e-46
    65.125 1.453632061e-46
     65.25 1.432111264e-46
    65.375 1.414249165e-46
      65.5 1.396387066e-46
    65.625 1.381406111e-46
     65.75 1.366425156e-46
    65.875 1.353731607e-46
        66 1.341038058e-46
    66.125 1.330174247e-46
     66.25 1.319310436e-46
    66.375 1.309920541e-46
      66.5 1.300530646e-46
    66.625 1.292335845e-46
     66.75 1.284141045e-46
    66.875 1.276921276e-46
        67 1.269701506e-46
    67.125 1.263281924e-46
     67.25 1.256862343e-46
    67.375 1.251103176e-46
      67.5 1.245344009e-46
    67.625 1.240132885e-46
     67.75 1.23492176e-46
    67.875 1.230167853e-46
        68 1.225413946e-46
    68.125 1.221043483e-46
     68.25 1.216673021e-46
    68.375 1.212625803e-46
      68.5 1.208578585e-46
    68.625 1.204805272e-46
     68.75 1.201031959e-46
    68.875 1.197491948e-46
        69 1.193951937e-46
    69.125 1.190611682e-46
     69.25 1.187271427e-46
    69.375 1.184103111e-46
      69.5 1.180934796e-46
    69.625 1.177915273e-46
     69.75 1.174895749e-46
    69.875 1.172005691e-46
        70 1.169115634e-46
    70.125 1.166338852e-46
     70.25 1.163562069e-46
    70.375 1.160884959e-46
      70.5 1.158207849e-46
    70.625 1.155618945e-46
     70.75 1.15303004e-46
    70.875 1.150519648e-46
        71 1.148009256e-46
    71.125 1.145569159e-46
     71.25 1.143129061e-46
    71.375 1.14075227e-46
      71.5 1.138375479e-46
    71.625 1.136056037e-46
     71.75 1.133736594e-46
    71.875 1.131469405e-46
        72 1.129202215e-46
    72.125 1.125846847e-46
     72.25 1.122491479e-46
    72.375 1.120459266e-46
      72.5 1.118427054e-46
    72.625 1.116417007e-46
     72.75 1.114406961e-46
    72.875 1.112418837e-46
        73 1.110430713e-46
    73.125 1.108464271e-46
     73.25 1.106497829e-46
    73.375 1.104552832e-46
      73.5 1.102607835e-46
    73.625 1.100684049e-46
     73.75 1.098760263e-46
    73.875 1.096857456e-46
        74 1.09495465e-46
    74.125 1.093072596e-46
     74.25 1.091190541e-46
    74.375 1.089329014e-46
      74.5 1.087467487e-46
    74.625 1.085626264e-46
     74.75 1.083785042e-46
    74.875 1.081963906e-46
        75 1.080142769e-46
    75.125 1.078341502e-46
     75.25 1.076540235e-46
    75.375 1.074758624e-46
      75.5 1.072977014e-46
    75.625 1.071214848e-46
     75.75 1.069452683e-46
    75.875 1.067709755e-46
        76 1.065966826e-46
    76.125 1.06424293e-46
     76.25 1.062519034e-46
    76.375 1.060813968e-46
      76.5 1.059108901e-46
    76.625 1.057422464e-46
     76.75 1.055736026e-46
    76.875 1.054068021e-46
        77 1.052400015e-46
    77.125 1.050750246e-46
     77.25 1.049100477e-46
    77.375 1.047468753e-46
      77.5 1.045837028e-46
    77.625 1.044223157e-46
     77.75 1.042609287e-46
    77.875 1.041013082e-46
        78 1.039416878e-46
    78.125 1.037838155e-46
     78.25 1.036259431e-46
    78.375 1.034698006e-46
      78.5 1.033136581e-46
    78.625 1.031592273e-46
     78.75 1.030047965e-46
    78.875 1.028520596e-46
        79 1.026993227e-46
    79.125 1.02548262e-46
     79.25 1.023972014e-46
    79.375 1.022477995e-46
      79.5 1.020983977e-46
    79.625 1.019506376e-46
     79.75 1.018028775e-46
    79.875 1.01656742e-46
        80 1.015106066e-46
    80.125 1.01366079e-46
     80.25 1.012215515e-46
    80.375 1.010786153e-46
      80.5 1.009356792e-46
    80.625 1.00794318e-46
     80.75 1.006529568e-46
    80.875 1.005131545e-46
        81 1.003733522e-46
    81.125 1.002350927e-46
     81.25 1.000968333e-46
    81.375 9.996010093e-47
      81.5 9.982336858e-47
    81.625 9.968814777e-47
     81.75 9.955292696e-47
    81.875 9.941920229e-47
        82 9.928547762e-47
    82.125 9.915323389e-47
     82.25 9.902099015e-47
    82.375 9.889021234e-47
      82.5 9.875943452e-47
    82.625 9.863010777e-47
     82.75 9.850078102e-47
    82.875 9.837289068e-47
        83 9.824500033e-47
    83.125 9.81185319e-47
     83.25 9.799206347e-47
    83.375 9.786700263e-47
      83.5 9.77419418e-47
    83.625 9.76182744e-47
     83.75 9.7494607e-47
    83.875 9.737231906e-47
        84 9.725003112e-47
    84.125 9.712910881e-47
     84.25 9.700818651e-47
    84.375 9.688861617e-47
      84.5 9.676904584e-47
    84.625 9.665081399e-47
     84.75 9.653258213e-47
    84.875 9.64156754e-47
        85 9.629876867e-47
    85.125 9.618317388e-47
     85.25 9.606757909e-47
    85.375 9.595328321e-47
      85.5 9.583898732e-47
    85.625 9.572597745e-47
     85.75 9.561296758e-47
    85.875 9.550123098e-47
        86 9.538949438e-47
    86.125 9.527901845e-47
     86.25 9.516854253e-47
    86.375 9.505931483e-47
      86.5 9.495008713e-47
    86.625 9.484209535e-47
     86.75 9.473410356e-47
    86.875 9.462733551e-47
        87 9.452056746e-47
    87.125 9.441501112e-47
     87.25 9.430945477e-47
    87.375 9.420509823e-47
      87.5 9.410074168e-47
    87.625 9.399757317e-47
     87.75 9.389440466e-47
    87.875 9.379241254e-47
        88 9.369042041e-47
    88.125 9.358959318e-47
     88.25 9.348876594e-47
    88.375 9.33890922e-47
      88.5 9.328941846e-47
    88.625 9.319088696e-47
     88.75 9.309235546e-47
    88.875 9.299495506e-47
        89 9.289755467e-47
    89.125 9.280127436e-47
     89.25 9.270499406e-47
    89.375 9.260982295e-47
      89.5 9.251465184e-47
    89.625 9.242057914e-47
     89.75 9.232650645e-47
    89.875 9.22335215e-47
        90 9.214053656e-47
    90.125 9.204862883e-47
     90.25 9.195672109e-47
    90.375 9.186588012e-47
      90.5 9.177503916e-47
    90.625 9.168525463e-47
     90.75 9.159547011e-47
    90.875 9.150673181e-47
        91 9.141799352e-47
    91.125 9.133029133e-47
     91.25 9.124258915e-47
    91.375 9.115591309e-47
      91.5 9.106923702e-47
    91.625 9.098357716e-47
     91.75 9.089791731e-47
    91.875 9.081326387e-47
        92 9.072861043e-47
    92.125 9.06449537e-47
     92.25 9.056129698e-47
    92.375 9.047862738e-47
      92.5 9.039595778e-47
    92.625 9.03142658e-47
     92.75 9.023257382e-47
    92.875 9.015185006e-47
        93 9.007112629e-47
    93.125 8.999136144e-47
     93.25 8.991159659e-47
    93.375 8.983278143e-47
      93.5 8.975396627e-47
    93.625 8.967609168e-47
     93.75 8.959821709e-47
    93.875 8.952127405e-47
        94 8.9444331e-47
    94.125 8.936831055e-47
     94.25 8.92922901e-47
    94.375 8.921718339e-47
      94.5 8.914207668e-47
    94.625 8.906787494e-47
     94.75 8.89936732e-47
    94.875 8.892036776e-47
        95 8.884706231e-47
    95.125 8.877464455e-47
     95.25 8.870222679e-47
    95.375 8.863068821e-47
      95.5 8.855914963e-47
    95.625 8.848848178e-47
     95.75 8.841781393e-47
    95.875 8.834800847e-47
        96 8.827820301e-47
    96.125 8.820925165e-47
     96.25 8.814030029e-47
    96.375 8.807219484e-47
      96.5 8.800408939e-47
    96.625 8.793682173e-47
     96.75 8.786955407e-47
    96.875 8.780311614e-47
        97 8.773667821e-47
    97.125 8.767106205e-47
     97.25 8.760544589e-47
    97.375 8.75406436e-47
      97.5 8.74758413e-47
    97.625 8.741184504e-47
     97.75 8.734784879e-47
    97.875 8.728465081e-47
        98 8.722145283e-47
    98.125 8.715904544e-47
     98.25 8.709663806e-47
    98.375 8.703501365e-47
      98.5 8.697338924e-47
    98.625 8.691254024e-47
     98.75 8.685169125e-47
    98.875 8.67916102e-47
        99 8.673152915e-47
    99.125 8.667220861e-47
     99.25 8.661288807e-47
    99.375 8.655432069e-47
      99.5 8.649575332e-47
    99.625 8.643793181e-47
     99.75 8.63801103e-47
    99.875 8.632302743e-47
       100 8.626594456e-47
   100.125 8.620959316e-47
    100.25 8.615324176e-47
   100.375 8.609761472e-47
     100.5 8.604198768e-47
   100.625 8.598707796e-47
    100.75 8.593216823e-47
   100.875 8.587796883e-47
       101 8.582376942e-47
   101.125 8.577027341e-47
    101.25 8.57167774e-47
   101.375 8.566397789e-47
     101.5 8.561117839e-47
   101.625 8.555906858e-47
    101.75 8.550695878e-47
   101.875 8.545553189e-47
       102 8.540410501e-47
   102.125 8.535335434e-47
    102.25 8.530260367e-47
   102.375 8.525252256e-47
     102.5 8.520244145e-47
   102.625 8.515302329e-47
    102.75 8.510360512e-47
   102.875 8.505484335e-47
       103 8.500608159e-47
   103.125 8.49579697e-47
    103.25 8.490985782e-47
   103.375 8.486238937e-47
     103.5 8.481492093e-47
   103.625 8.476808951e-47
    103.75 8.472125808e-47
   103.875 8.467505733e-47
       104 8.462885658e-47
   104.125 8.458328018e-47
    104.25 8.453770379e-47
   104.375 8.449274548e-47
     104.5 8.444778718e-47
   104.625 8.440344075e-47
    104.75 8.435909432e-47
   104.875 8.431535359e-47
       105 8.427161286e-47
   105.125 8.42284717e-47
    105.25 8.418533053e-47
   105.375 8.414278286e-47
     105.5 8.410023518e-47
   105.625 8.405827494e-47
    105.75 8.40163147e-47
   105.875 8.397493589e-47
       106 8.393355709e-47
   106.125 8.389275376e-47
    106.25 8.385195043e-47
   106.375 8.381171666e-47
     106.5 8.377148289e-47
   106.625 8.37318128e-47
    106.75 8.36921427e-47
   106.875 8.365303044e-47
       107 8.361391818e-47
   107.125 8.357535795e-47
    107.25 8.353679772e-47
   107.375 8.349878376e-47
     107.5 8.34607698e-47
   107.625 8.342329638e-47
    107.75 8.338582296e-47
   107.875 8.334888439e-47
       108 8.331194582e-47
   108.125 8.327553644e-47
    108.25 8.323912706e-47
   108.375 8.320324126e-47
     108.5 8.316735545e-47
   108.625 8.313198764e-47
    108.75 8.309661982e-47
   108.875 8.306176444e-47
       109 8.302690906e-47
   109.125 8.29925606e-47
    109.25 8.295821215e-47
   109.375 8.292436512e-47
     109.5 8.28905181e-47
   109.625 8.285716705e-47
    109.75 8.282381601e-47
   109.875 8.279095553e-47
       110 8.275809504e-47
   110.125 8.272571973e-47
    110.25 8.269334442e-47
   110.375 8.266144892e-47
     110.5 8.262955341e-47
   110.625 8.259813239e-47
    110.75 8.256671137e-47
   110.875 8.253575953e-47
       111 8.250480769e-47
   111.125 8.247431975e-47
    111.25 8.244383182e-47
   111.375 8.241380256e-47
     111.5 8.238377329e-47
   111.625 8.235419747e-47
    111.75 8.232462166e-47
   111.875 8.22954941e-47
       112 8.226636655e-47
   112.125 8.223768209e-47
    112.25 8.220899764e-47
   112.375 8.218075115e-47
     112.5 8.215250466e-47
   112.625 8.212469103e-47
    112.75 8.20968774e-47
   112.875 8.206949153e-47
       113 8.204210567e-47
   113.125 8.201514252e-47
    113.25 8.198817937e-47
   113.375 8.19616339e-47
     113.5 8.193508843e-47
   113.625 8.190895562e-47
    113.75 8.188282282e-47
   113.875 8.185709769e-47
       114 8.183137256e-47
   114.125 8.180605014e-47
    114.25 8.178072772e-47
   114.375 8.175580307e-47
     114.5 8.173087842e-47
   114.625 8.170634662e-47
    114.75 8.168181482e-47
   114.875 8.165767097e-47
       115 8.163352711e-47
   115.125 8.160976633e-47
    115.25 8.158600555e-47
   115.375 8.156262298e-47
     115.5 8.153924041e-47
   115.625 8.151623121e-47
    115.75 8.149322202e-47
   115.875 8.147058138e-47
       116 8.144794075e-47
   116.125 8.142566387e-47
    116.25 8.140338699e-47
   116.375 8.13814691e-47
     116.5 8.13595512e-47
   116.625 8.133798752e-47
    116.75 8.131642385e-47
   116.875 8.129520965e-47
       117 8.127399545e-47
   117.125 8.1253126e-47
    117.25 8.123225655e-47
   117.375 8.121172715e-47
     117.5 8.119119775e-47
   117.625 8.117100371e-47
    117.75 8.115080966e-47
   117.875 8.11309463e-47
       118 8.111108294e-47
   118.125 8.10915456e-47
    118.25 8.107200827e-47
   118.375 8.105279231e-47
     118.5 8.103357636e-47
   118.625 8.101467717e-47
    118.75 8.099577798e-47
   118.875 8.097719093e-47
       119 8.095860389e-47
   119.125 8.09403244e-47
    119.25 8.092204491e-47
   119.375 8.09040684e-47
     119.5 8.088609188e-47
   119.625 8.086841377e-47
    119.75 8.085073567e-47
   119.875 8.083335141e-47
       120 8.081596716e-47
   120.125 8.079887223e-47
    120.25 8.078177729e-47
   120.375 8.076496715e-47
     120.5 8.0748157e-47
   120.625 8.073162714e-47
    120.75 8.071509727e-47
   120.875 8.069884319e-47
       121 8.06825891e-47
   121.125 8.066660631e-47
    121.25 8.065062352e-47
   121.375 8.063490754e-47
     121.5 8.061919157e-47
   121.625 8.060373795e-47
    121.75 8.058828433e-47
   121.875 8.057308861e-47
       122 8.055789289e-47
   122.125 8.054295064e-47
    122.25 8.052800838e-47
   122.375 8.051331516e-47
     122.5 8.049862194e-47
   122.625 8.048417333e-47
    122.75 8.046972473e-47
   122.875 8.045551632e-47
       123 8.044130792e-47
   123.125 8.042733533e-47
    123.25 8.041336274e-47
   123.375 8.039962157e-47
     123.5 8.038588039e-47
   123.625 8.037236626e-47
    123.75 8.035885213e-47
   123.875 8.034556068e-47
       124 8.033226922e-47
   124.125 8.031919608e-47
    124.25 8.030612294e-47
   124.375 8.029326376e-47
     124.5 8.028040458e-47
   124.625 8.026775502e-47
    124.75 8.025510546e-47
   124.875 8.02426612e-47
       125 8.023021693e-47
   125.125 8.021797362e-47
    125.25 8.020573031e-47
   125.375 8.019368366e-47
     125.5 8.0181637e-47
   125.625 8.016978268e-47
    125.75 8.015792835e-47
   125.875 8.014626207e-47
       126 8.013459579e-47
   126.125 8.012311324e-47
    126.25 8.01116307e-47
   126.375 8.010032762e-47
     126.5 8.008902453e-47
   126.625 8.007789662e-47
    126.75 8.006676871e-47
   126.875 8.005581171e-47
       127 8.004485471e-47
   127.125 8.003406434e-47
    127.25 8.002327398e-47
   127.375 8.0012646e-47
     127.5 8.000201801e-47
   127.625 7.999154816e-47
    127.75 7.99810783e-47
   127.875 7.997076232e-47
       128 7.996044635e-47
   128.125 7.995028001e-47
    128.25 7.994011368e-47
   128.375 7.993009275e-47
     128.5 7.992007182e-47
   128.625 7.991019207e-47
    128.75 7.990031232e-47
   128.875 7.989056953e-47
       129 7.988082673e-47
   129.125 7.987121667e-47
    129.25 7.986160661e-47
   129.375 7.985212508e-47
     129.5 7.984264354e-47
   129.625 7.983328632e-47
    129.75 7.982392911e-47
   129.875 7.981469201e-47
       130 7.98054549e-47
   130.125 7.979633372e-47
    130.25 7.978721254e-47
   130.375 7.977820308e-47
     130.5 7.976919362e-47
   130.625 7.97602917e-47
    130.75 7.975138978e-47
   130.875 7.974259121e-47
       131 7.973379265e-47
   131.125 7.972509326e-47
    131.25 7.971639387e-47
   131.375 7.970778949e-47
     131.5 7.96991851e-47
   131.625 7.969067154e-47
    131.75 7.968215799e-47
   131.875 7.96737311e-47
       132 7.966530421e-47
   132.125 7.965695982e-47
    132.25 7.964861544e-47
   132.375 7.96403494e-47
     132.5 7.963208336e-47
   132.625 7.962389151e-47
    132.75 7.961569967e-47
   132.875 7.960757786e-47
       133 7.959945606e-47
   133.125 7.959140015e-47
    133.25 7.958334424e-47
   133.375 7.957535008e-47
     133.5 7.956735593e-47
   133.625 7.955941938e-47
    133.75 7.955148284e-47
   133.875 7.954359977e-47
       134 7.953571671e-47
   134.125 7.952788299e-47
